Author short Names;authors;articles
"Smith, G; Miller, S";"Smith, Gregory; Miller, Sondria";Impact of Organizational Factors on Big Data Analytics Adoptions in US Public Sector Organizations
"He, SX; Huang, ZB; Wang, XH; Fang, L; Li, SK; Zhang, Y; Zhang, GY";"He, Shixu; Huang, Zhibo; Wang, Xiaohan; Fang, Lin; Li, Shengkang; Zhang, Yong; Zhang, Gengyun";SOAPMetaS: profiling large metagenome datasets efficiently on distributed clusters
"Shahbaz, M; Gao, CY; Zhai, LL; Shahzad, F; Khan, I";"Shahbaz, Muhammad; Gao, Changyuan; Zhai, LiLi; Shahzad, Fakhar; Khan, Imran";Environmental air pollution management system: Predicting user adoption behavior of big data analytics
"Yu, LX; Jiang, WY; Ren, ZH; Xu, S; Zhang, L; Hu, XE";"Yu, Lixia; Jiang, Wanyue; Ren, Zhihong; Xu, Sheng; Zhang, Lin; Hu, Xiangen";Detecting changes in attitudes toward depression on Chinese social media: A text analysis
"Zhang, XY; Wang, Y; Lyu, HJ; Zhang, YP; Liu, YB; Luo, JB";"Zhang, Xiyang; Wang, Yu; Lyu, Hanjia; Zhang, Yipeng; Liu, Yubao; Luo, Jiebo";The Influence of COVID-19 on the Well-Being of People: Big Data Methods for Capturing the Well-Being of Working Adults and Protective Factors Nationwide
"Pillai, SV; Kumar, RS";"Pillai, Sini, V; Kumar, Ranjith S.";The role of data-driven artificial intelligence on COVID-19 disease management in public sphere: a review
"Parisi, F; Fanti, MP; Mangini, AM";"Parisi, Fabio; Fanti, Maria Pia; Mangini, Agostino Marcello";INFORMATION AND COMMUNICATION TECHNOLOGIES APPLIED TO INTELLIGENT BUILDINGS: A REVIEW
"Poirier, C; Ben Hamed, S; Garcia-Saldivar, P; Kwok, SC; Meguerditchian, A; Merchant, H; Rogers, J; Wells, S; Fox, AS";"Poirier, Colline; Ben Hamed, Suliann; Garcia-Saldivar, Pamela; Kwok, Sze Chai; Meguerditchian, Adrien; Merchant, Hugo; Rogers, Jeffrey; Wells, Sara; Fox, Andrew S.";Beyond MRI: on the scientific value of combining non-human primate neuroimaging with metadata
"Hillert, J; Magyari, M; Sorensen, PS; Butzkueven, H; Van Der Welt, A; Vukusic, S; Trojano, M; Iaffaldano, P; Pellegrini, F; Hyde, RB; Stawiarz, L; Manouchehrinia, A; Spelman, T";"Hillert, Jan; Magyari, Melinda; Soelberg Sorensen, Per; Butzkueven, Helmut; Van Der Welt, Anneke; Vukusic, Sandra; Trojano, Maria; Iaffaldano, Pietro; Pellegrini, Fabio; Hyde, Robert; Stawiarz, Leszek; Manouchehrinia, Ali; Spelman, Tim";Treatment Switching and Discontinuation Over 20 Years in the Big Multiple Sclerosis Data Network
"Zhang, MH; Wang, YC; Olya, H";"Zhang, Minhao; Wang, Yichuan; Olya, Hossein";Shaping Social Media Analytics in the Pursuit of Organisational Agility: A Real Options Theory Perspective
"Zhang, J; Li, SY; Wang, YC";"Zhang, Jun; Li, Shuyang; Wang, Yichuan";Shaping a Smart Transportation System for Sustainable Value Co-Creation
Garcia-Orosa, B;Garcia-Orosa, Berta;Disinformation, social media, bots, and astroturfing: the fourth wave of digital democracy
"Ashofteh, A; Bravo, JM";"Ashofteh, Afshin; Bravo, Jorge M.";A conservative approach for online credit scoring*
"Majnaric, LT; Babic, F; O'Sullivan, S; Holzinger, A";"Majnaric, Ljiljana Trtica; Babic, Frantisek; O'Sullivan, Shane; Holzinger, Andreas";AI and Big Data in Healthcare: Towards a More Comprehensive Research Framework for Multimorbidity
"Vahdat-Aboueshagh, H; Tsai, FTC; Bhatta, D; Paudel, KP";"Vahdat-Aboueshagh, Hamid; Tsai, Frank T-C; Bhatta, Dependra; Paudel, Krishna P.";Irrigation-Intensive Groundwater Modeling of Complex Aquifer Systems Through Integration of Big Geological Data
"Gao, ZG; Cheng, ZC; Diao, WJ; Zhang, JH; Lu, HJ";"Gao, Zhigang; Cheng, Zhichao; Diao, Wenjie; Zhang, Jianhui; Lu, Huijuan";Identity authentication based on trajectory characteristics of mobile devices
"Cheng, X; Zhao, YF";"Cheng, Xin; Zhao, YiFan";Analysis of Scholars' influence evaluation Based on Data collection and integration in the Context of Big Data - Taking the Hospital Scientific Research Output Database as an Example
"Cotter, K; Medeiros, M; Pak, C; Thorson, K";"Cotter, Kelley; Medeiros, Mel; Pak, Chankyung; Thorson, Kjerstin";Reach the right people: The politics of interests in Facebook's classification system for ad targeting
"Villegas-Ch, W; Palacios-Pacheco, X; Roman-Canizares, M; Lujan-Mora, S";"Villegas-Ch, William; Palacios-Pacheco, Xavier; Roman-Canizares, Milton; Lujan-Mora, Sergio";Analysis of Educational Data in the Current State of University Learning for the Transition to a Hybrid Education Model
"Agostino, D; Bracci, E; Steccolini, I";"Agostino, Deborah; Bracci, Enrico; Steccolini, Ileana";Accounting and accountability for the digital transformation of public services
"Ulrich, EH; So, G; Zappitelli, M; Chanchlani, R";"Ulrich, Emma H.; So, Gina; Zappitelli, Michael; Chanchlani, Rahul";A Review on the Application and Limitations of Administrative Health Care Data for the Study of Acute Kidney Injury Epidemiology and Outcomes in Children
"Tkacz, N; Martins, MHD; de Albuquerque, JP; Horita, F; Neto, GD";"Tkacz, Nathaniel; Henrique da Mata Martins, Mario; Porto de Albuquerque, Joao; Horita, Flavio; Dolif Neto, Giovanni";Data diaries: A situated approach to the study of data
"Aren, S; Hamamci, HN; Ozcan, S";"Aren, Selim; Hamamci, Hatice Nayman; Ozcan, Safvan";Moderation effect of pleasure seeking and loss aversion in the relationship between personality traits and risky investment intention
"Diba, FD; Samad, MA; Ghimire, J; Choi, DY";"Diba, Feyisa Debo; Samad, Md Abdus; Ghimire, Jiwan; Choi, Dong-You";Wireless Telecommunication Links for Rainfall Monitoring: Deep Learning Approach and Experimental Results
Haque, S;Haque, Samiul;US federal farm payments and farm size: Quantile estimation on panel data
"Andrei, AG; Cochinescu, S; Balasa, R; Semenescu, A";"Andrei, Alexandru Gabriel; Cochinescu, Sebastian; Balasa, Raluca; Semenescu, Augustin";A NEW PARADIGM FOR MONITORING THE QUALITY OF A PROCESS IN AVIATION INDUSTRY - DECENTRALIZED APPLICATIONS IN BLOCKCHAIN
"Graham, EK; James, BD; Jackson, KL; Willroth, EC; Boyle, P; Wilson, R; Bennett, DA; Mroczek, DK";"Graham, Eileen K.; James, Bryan D.; Jackson, Kathryn L.; Willroth, Emily C.; Boyle, Patricia; Wilson, Robert; Bennett, David A.; Mroczek, Daniel K.";Associations Between Personality Traits and Cognitive Resilience in Older Adults
"Huang, Y; Zhang, YF";"Huang, Yan; Zhang, Yongfeng";Research on Digital Application of Lighting Design in Public Space Based on Cloud Computing and Data Mining
"Goncalves, GD; Leal , W; Neiva, SD; Deggau, AB; Veras, MD; Ceci, F; de Lima, MA; Guerra, JBSOD";"do Livramento Goncalves, Gabrielli; Leal Filho, Walter; Neiva, Samara da Silva; Deggau, Andre Borchardt; Veras, Manoela de Oliveira; Ceci, Flavio; de Lima, Mauricio Andrade; Osorio de Andrade Guerra, Jose Baltazar Salgueirinho";The Impacts of the Fourth Industrial Revolution on Smart and Sustainable Cities
"Fang, L; Zhang, D; Liu, T; Yao, SJ; Fan, ZQ; Xie, YJ; Wang, XR; Li, X";"Fang, Lei; Zhang, Dou; Liu, Ting; Yao, Shenjun; Fan, Zhengqiu; Xie, Yujing; Wang, Xiangrong; Li, Xiao";A multi-level investigation of environmental justice on cultural ecosystem services at a national scale based on social media data: A case of accessibility to Five-A ecological attractions in China
"Xu, S; Alturki, R; Rehman, AU; Tariq, MU";"Xu, Sen; Alturki, Ryan; Rehman, Ateeq Ur; Tariq, Muhammad Usman";BP Neural Network Combination Prediction for Big Data Enterprise Energy Management System
"Pahl, MO; Bauer, F; Lubben, C";"Pahl, Marc-Oliver; Bauer, Florian; Luebben, Christian";A Pipeline for Crowdsourced IoT Data-Modeling with AI-Supported Convergence
"Soheili, M; Haeri, MA";"Soheili, Majid; Haeri, Maryam Amir";Scalable Global Mutual Information Based Feature Selection Framework for Large Scale Datasets
"Zhao, Y; Ge, SJ; Feng, YH";"Zhao, Yong; Ge, Shujie; Feng, Yanhua";Smart IoT data platform in hospital and postoperative analgesic effects of orthopedic patients
"Kontokosta, CE; Freeman, L; Lai, Y";"Kontokosta, Constantine E.; Freeman, Lance; Lai, Yuan";Up-and-Coming or Down-and-Out? Social Media Popularity as an Indicator of Neighborhood Change
"Agrawal, P; Narain, R";"Agrawal, Prakash; Narain, Rakesh";Analysis of enablers for the digitalization of supply chain using an interpretive structural modelling approach
"Mazzonello, V; La Mattina, E; Acquaviva, R; Cina, G; De Tommaso, M; Bouali, Y; Pirillo, B; Simoncini, S";"Mazzonello, Valentina; La Mattina, Ernesto; Acquaviva, Roberto; Cina, Gianluca; De Tommaso, Marialuna; Bouali, Youssef; Pirillo, Barbara; Simoncini, Simone";The H2020 ANITA platform: generating knowledge about crime through user-centred innovative tools
"Zaytar, MA; El Amrani, C";"Zaytar, Mohamed Akram; El Amrani, Chaker";Satellite Imagery Noising With Generative Adversarial Networks
"Hail, MA; Posse, I; Fischer, S";"Hail, Mohamed Ahmed; Poesse, Ian; Fischer, Stefan";Integration of FIWARE and IoT based Named Data Networking (IoT-NDN)
"Andreu, VP; Augustijn, HE; van den Berg, K; van der Hooft, JJJ; Fischbach, MA; Medema, MH";"Andreu, Victoria Pascal; Augustijn, Hannah E.; van den Berg, Koen; van der Hooft, Justin J. J.; Fischbach, Michael A.; Medema, Marnix H.";BiG-MAP: an Automated Pipeline To Profile Metabolic Gene Cluster Abundance and Expression in Microbiomes
"Bustamante, D; Garcia-Bedoya, O";"Bustamante, Diego; Garcia-Bedoya, Olmer";Predictive Academic Performance Model to Support, Prevent and Decrease the University Dropout Rate
"Sun, DW; He, HY; Yan, HB; Gao, S; Liu, XY; Zheng, XQ";"Sun, Dawei; He, Hanyu; Yan, Hongbin; Gao, Shang; Liu, Xunyun; Zheng, Xinqi";Lr-Stream: Using latency and resource aware scheduling to improve latency and throughput for streaming applications
"Yiu, LMD; Yeung, ACL; Lam, HKS; Cheng, TCE";"Yiu, L. M. Daphne; Yeung, Andy C. L.; Lam, Hugo K. S.; Cheng, T. C. E.";Firms' operational and logistics characteristics and realisation of business analytics benefits: evidence from stock markets
"Tran, T; Le, V; Le, H; Le, TM";"Truyen Tran; Vuong Le; Le, Hung; Le, Thao M.";From Deep Learning to Deep Reasoning
"Fertier, A; Martin, G; Barthe-Delanoe, AM; Lesbegueries, J; Montarnal, A; Truptil, S; Benaben, F; Salatge, N";"Fertier, Audrey; Martin, Guillaume; Barthe-Delanoe, Anne-Marie; Lesbegueries, Julien; Montarnal, Aurelie; Truptil, Sebastien; Benaben, Frederick; Salatge, Nicolas";Managing events to improve situation awareness and resilience in a supply chain
"Alauddin, MS; Baharuddin, AS; Ghazali, MIM";"Alauddin, Muhammad Syafiq; Baharuddin, Ahmad Syukran; Ghazali, Mohd Ifwat Mohd";The Modern and Digital Transformation of Oral Health Care: A Mini Review
"Wang, Z; Zhao, HD; Zhu, MX";"Wang, Zhe; Zhao, Hongda; Zhu, Mingxia";Research and Application of Intelligent Distribution Network Planning for Multi-source Data Fusion
Aslan, S;Aslan, Sevda;The prediction of university adjustment in Turkish late adolescents through Five Factor Personality dimensions
"Shu, SR; Ren, J; Song, JP";"Shu, Songren; Ren, Jie; Song, Jiangping";Clinical Application of Machine Learning-Based Artificial Intelligence in the Diagnosis, Prediction, and Classification of Cardiovascular Diseases
"Garces, HO; Morales, E; Espinosa, E; Cabrera, H; Rojas, AJ; Arias, L; Rivera, P; Carvajal, G; Fuentes, A";"Garces, Hugo O.; Morales, Eduardo; Espinosa, Eduardo; Cabrera, Hans; Rojas, Alejandro J.; Arias, Luis; Rivera, Paulo; Carvajal, Gonzalo; Fuentes, Andres";Data analytics tools by alarms visualization and artificial intelligence applied in industrial monitoring
"Wang, R; Shen, CL; Sheng, V; Wu, H; Toler, Z; Temesgen, S";"Wang, Rui; Shen, Chwan-li; Sheng, Victor; Wu, Heng; Toler, Zackery; Temesgen, Samuel";A Review of Publicly Patient-Centered Alzheimer's disease datasets
"Pchelintsev, E; Pergamenshchikov, S; Leshchinskaya, M";"Pchelintsev, Evgeny; Pergamenshchikov, Serguei; Leshchinskaya, Maria";Improved estimation method for high dimension semimartingale regression models based on discrete data
"Oliveira, AB; Goncalves, LFL; Paz, DAD";"Oliveira, Allison Bezerra; Lopes Goncalves, Lucilea Ferreira; de Sousa Paz, Diego Armando";Regional particularities of the diffusion and care of patients with covid-19 in the urban network of the city of Sao Luis, Maranhao, Brasil
"Daskalova, M; Ivanova, D";"Daskalova, Mina; Ivanova, Desislava";Interaction between Management Control Systems and Big Data Analytics: A Conceptual Framework
"Liu, SQ; Feng, SY; Wu, JX; Ren, W; Wang, WQ; Zheng, WW";"Liu, Shiqin; Feng, Shiyuan; Wu, Jinxia; Ren, Wei; Wang, Weiqi; Zheng, Wenwen";Exploration of the Influence on Training Deep Learning Models by Watermarked Image Dataset
"Panahiazar, M; Chen, N; Lituiev, D; Hadley, D";"Panahiazar, Maryam; Chen, Nolan; Lituiev, Dmytro; Hadley, Dexter";Empowering study of breast cancer data with application of artificial intelligence technology: promises, challenges, and use cases
"Max, S; Lieu, ML";"Max, Suchanek; Lieu, Minh-Ly";The disposition effect and admiration seeking
"Wibawa, AD; Listanto, RE";"Wibawa, Adhi Dharma; Listanto, Rizky Eka";Complaint Data Text Analysis Concerning the Apps Provided by Government Agency using Inference LDA
"McBride, L; Barrett, CB; Browne, C; Hu, LQ; Liu, YY; Matteson, DS; Sun, Y; Wen, JM";"McBride, Linden; Barrett, Christopher B.; Browne, Christopher; Hu, Leiqiu; Liu, Yanyan; Matteson, David S.; Sun, Ying; Wen, Jiaming";Predicting poverty and malnutrition for targeting, mapping, monitoring, and early warning
"Nesvijevskaia, A; Martenot, V; Fogel, P; Zucker, JD";"Nesvijevskaia, Anna; Martenot, Vincent; Fogel, Paul; Zucker, Jean-Daniel";d Identifying actionable customer behavior through advanced analysis of bank transaction data
"Broza, YY; Haick, H";"Broza, Yoav Y.; Haick, Hossam";Biodiagnostics in an era of global pandemics-From biosensing materials to data management
"Alotaibi, Y; Malik, MN; Khan, HH; Batool, A; ul Islam, S; Alsufyani, A; Alghamdi, S";"Alotaibi, Youseef; Malik, Muhammad Noman; Khan, Huma Hayat; Batool, Anab; ul Islam, Saif; Alsufyani, Abdulmajeed; Alghamdi, Saleh";Suggestion Mining from Opinionated Text of Big Social Media Data
"Kee, KF; Le, B; Jitkajornwanich, K";"Kee, Kerk F.; Le, Bethanie; Jitkajornwanich, Kulsawasd";If you build it, promote it, and they trust you, then they will come: Diffusion strategies for science gateways and cyberinfrastructure adoption to harness big data in the science, technology, engineering, and mathematics (STEM) community
"Mulerikkal, J; Thandassery, S; Dixon, KDM; Rejathalal, V; Ayyappan, B";"Mulerikkal, Jaison; Thandassery, Sajanraj; Dixon, Deepa Merlin K.; Rejathalal, Vinith; Ayyappan, Binu";JP-DAP: An Intelligent Data Analytics Platform for Metro Rail Transport Systems
"Santana, K; do Nascimento, LD; Lima, ALE; Damasceno, V; Nahum, C; Braga, RC; Lameira, J";"Santana, Kaue; do Nascimento, Lidiane Diniz; Lima, Anderson Lima E.; Damasceno, Vinicius; Nahum, Claudio; Braga, Rodolpho C.; Lameira, Jeronimo";Applications of Virtual Screening in Bioprospecting: Facts, Shifts, and Perspectives to Explore the Chemo-Structural Diversity of Natural Products
"Kumar, MJ; Praveen, SP; Tella, KR; Reddy, RVK; Sai, NR";"Kumar, M. Jogendra; Praveen, S. Phani; Tella, Kamalakar Raju; Reddy, R. Vijaya Kumar; Sai, N. Raghavendra";Examination Of Diabetes Mellitus For Ahead Of Schedule Expectation Utilizing Ideal Highlights Determination
Yang, L;Yang, Lin;Cloud Data Integrity Verification Algorithm for Sustainable Accounting Informatization
"Nadeem, A; Arshad, N";"Nadeem, Ahmad; Arshad, Naveed";A data-driven approach to reduce electricity theft in developing countries
"Hartman, J; Kopic, D";"Hartman, Jan; Kopic, Davorin";Scaling TensorFlow to 300 million predictions per second
"Bohlouli, M; He, ZH";"Bohlouli, Mahdi; He, Zhonghua";EMR: Scalable Clustering of Big HR Data using Evolutionary MapReduce
"Ullah, R; Saied, I; Arslan, T";"Ullah, Rahmat; Saied, Imran; Arslan, Tughrul";Big Data-Machine Learning Processing of Recorded Radiofrequency Physiological and Pathological Measurements to Predict the Progression of Alzheimer's Disease
"Yang, G; Liu, J; Qu, MZ; Wang, S; Ye, D; Zhong, H";"Yang, Guang; Liu, Jie; Qu, Muzi; Wang, Shuai; Ye, Dan; Zhong, Hua";FaasRS: Remote Sensing Image Processing System on Serverless Platform
"Ahmadi-Asl, S; Abukhovich, S; Asante-Mensah, MG; Cichocki, A; Phan, AH; Tanaka, T; Oseledets, I";"Ahmadi-Asl, Salman; Abukhovich, Stanislav; Asante-Mensah, Maame G.; Cichocki, Andrzej; Phan, Anh Huy; Tanaka, Tohishisa; Oseledets, Ivan";Randomized Algorithms for Computation of Tucker Decomposition and Higher Order SVD (HOSVD)
"Herrando-Perez, S; Tobler, R; Huber, CD";"Herrando-Perez, Salvador; Tobler, Raymond; Huber, Christian D.";smartsnp, an r package for fast multivariate analyses of big genomic data
"Guo, D; Li, JH; Jiang, SH; Li, X; Chen, ZY";"Guo, Dong; Li, Jinhui; Jiang, Shui-Hua; Li, Xu; Chen, Zuyu";Intelligent assistant driving method for tunnel boring machine based on big data
"Ernstsen, SN; Whyte, J; Thuesen, C; Maier, A";"Ernstsen, Sidsel Nymark; Whyte, Jennifer; Thuesen, Christian; Maier, Anja";How Innovation Champions Frame the Future: Three Visions for Digital Transformation of Construction
"Nien, WT; Wang, YC; Tang, JT";"Nien, Wei Tung; Wang, Yi Chen; Tang, Joni Tzuchen";Children Preference Analysis of a Logic GameLily's Closet
"Hu, SS; Meng, Q; Xu, DW; Katib, I; Aouad, M";"Hu, Shanshan; Meng, Qi; Xu, Dawei; Katib, Iyad; Aouad, Marwan";The Spatial Form of Digital Nonlinear Landscape Architecture Design Based on Computer Big Data
"Zarkowsky, DS; Stonko, DP";"Zarkowsky, Devin S.; Stonko, David P.";Artificial intelligence's role in vascular surgery decision-making
"Bimonte, S; Belhassena, A; Cariou, C; Laneurit, J; Moussa, R; Chalhoub, G; Wrembel, R; Picard, G; Bellatreche, L; Journaux, A; Heirman, T; Hassan, A; Rizzi, S; George, JP";"Bimonte, Sandro; Belhassena, Amina; Cariou, Christophe; Laneurit, Jean; Moussa, Rim; Chalhoub, Gerard; Wrembel, Robert; Picard, Gauthier; Bellatreche, Ladjel; Journaux, Alexandre; Heirman, Thierry; Hassan, Ali; Rizzi, Stefano; George, Jean-Pierre";On Designing and Implementing Agro-ecology IoT Applications: Issues from Applied Research Projects
"Liu, ZJ; Liu, JH; Xu, YB";"Liu Zhenjian; Liu Jiahua; Xu Yunbao";Research on the path of agriculture sustainable development based on the concept of circular economy and big data
"Almeida-Silva, F; Moharana, KC; Venancio, TM";"Almeida-Silva, Fabricio; Moharana, Kanhu C.; Venancio, Thiago M.";The state of the art in soybean transcriptomics resources and gene coexpression networks
"Kumar, V; Sharma, DK; Mishra, VK";"Kumar, Vivek; Sharma, Dilip Kumar; Mishra, Vinay Kumar";Mille Cheval: a GPU-based in-memory high-performance computing framework for accelerated processing of big-data streams
